ticket_number,total_ticket
218713.0,5.15
218714.0,2.0
218715.0,1.8
218716.0,4.6
218717.0,2.6
218718.0,2.6
218719.0,1.3
218720.0,2.6
218721.0,10.5
218722.0,2.6
218723.0,4.6
218725.0,4.6
218726.0,5.2
218728.0,2.6
218729.0,1.3
218730.0,14.7
218731.0,2.6
218732.0,2.6
218733.0,4.0
218734.0,3.5
218736.0,2.6
218737.0,3.9
218738.0,7.7
218739.0,0.5
218740.0,1.15
218741.0,5.4
218742.0,14.7
218743.0,3.15
218744.0,11.700000000000001
218745.0,1.6
218746.0,1.0
218747.0,1.3
218748.0,3.8
218749.0,1.15
218750.0,1.3
218751.0,9.8
218752.0,3.2
218753.0,3.5999999999999996
218754.0,4.2
218755.0,2.0
218756.0,4.9
218757.0,3.0
218758.0,2.6
218759.0,2.75
218760.0,1.0
218761.0,2.0
218762.0,7.0
218763.0,1.7
218764.0,5.7
218765.0,1.3
218766.0,5.6
218767.0,2.2
218768.0,1.3
218769.0,2.6
218770.0,1.2
218771.0,1.15
218772.0,1.3
218773.0,9.0
218774.0,2.6
218775.0,0.7
218776.0,2.4
218777.0,6.15
218778.0,2.6
218779.0,5.8999999999999995
218780.0,2.6
218781.0,2.0
218782.0,9.5
218783.0,8.5
218784.0,18.5
218785.0,2.0
218786.0,1.3
218787.0,2.55
218788.0,3.9000000000000004
218789.0,2.6
218790.0,2.3
218791.0,1.3
218792.0,2.6
218793.0,1.3
218794.0,2.6
218795.0,1.15
218796.0,1.3
218797.0,2.6
218798.0,1.0
218799.0,2.45
218800.0,2.6
218801.0,1.0
218803.0,29.700000000000003
218804.0,11.1
218805.0,1.3
218806.0,1.3
218807.0,7.449999999999999
218808.0,2.3
218809.0,1.6
218810.0,6.8999999999999995
218811.0,10.100000000000001
218812.0,1.3
218813.0,1.3
218815.0,2.7
218816.0,2.6
218817.0,5.2
218818.0,1.3
218819.0,1.3
218820.0,2.6
218821.0,1.15
218822.0,1.3
218823.0,5.0
218824.0,1.3
218825.0,5.1
218826.0,8.700000000000001
218827.0,3.2
218828.0,1.15
218829.0,1.3
218830.0,3.35
218831.0,1.15
218832.0,1.8
218833.0,1.3
218834.0,3.9000000000000004
218835.0,5.75
218836.0,1.3
218837.0,1.0
218838.0,9.65
218839.0,4.6
218840.0,1.3
218841.0,4.800000000000001
218842.0,10.7
218843.0,1.0
218844.0,3.8
218846.0,3.1
218847.0,1.0
218848.0,7.7
218849.0,2.6
218850.0,1.3
218851.0,1.3
218852.0,30.6
218853.0,3.2
218854.0,2.6
218855.0,7.0
218857.0,7.0
218858.0,2.2
218859.0,7.0
218860.0,8.8
218861.0,1.3
218862.0,1.3
218863.0,2.6
218864.0,4.7
218865.0,14.0
218866.0,1.3
218867.0,4.050000000000001
218868.0,1.3
218869.0,6.0
218870.0,2.6
218871.0,5.2
218872.0,1.9
218873.0,1.3
218874.0,1.3
218875.0,1.15
218876.0,1.15
218877.0,2.2
218878.0,7.3
218879.0,1.6
218880.0,4.0
218881.0,5.550000000000001
218882.0,2.6
218883.0,1.3
218884.0,2.2
218885.0,1.35
218886.0,2.9000000000000004
218887.0,5.550000000000001
218888.0,2.6
218889.0,2.6
218890.0,2.6
218891.0,1.3
218893.0,0.5
218894.0,2.6
218895.0,1.3
218896.0,1.5
218897.0,1.35
218898.0,1.3
218899.0,2.6
218902.0,15.7
218903.0,7.0
218906.0,6.8999999999999995
218909.0,2.0
218911.0,3.6
218912.0,12.3
218913.0,1.3
218914.0,5.050000000000001
218915.0,1.3
218917.0,1.3
218918.0,1.3
218919.0,2.0
218920.0,2.6
218921.0,1.6
218922.0,1.3
218923.0,7.4
218924.0,2.6
218925.0,1.6
218926.0,1.3
218927.0,2.6
218928.0,2.2
218929.0,2.6
218931.0,4.2
218932.0,2.7
218933.0,4.8
218934.0,1.3
218935.0,1.3
218936.0,1.3
218937.0,3.2
218938.0,2.6
218939.0,5.3
218940.0,4.9
218941.0,4.0
218942.0,4.6
218943.0,1.3
218945.0,5.2
218946.0,1.3
218948.0,1.3
218950.0,1.3
218951.0,1.3
218952.0,1.3
218954.0,2.6
218955.0,2.6
218956.0,2.6
218957.0,2.4
218958.0,3.95
218959.0,1.6
218960.0,1.3
218961.0,6.4
218962.0,1.15
218963.0,4.3
218964.0,6.1
218965.0,4.8999999999999995
218966.0,2.0
218967.0,10.9
218968.0,13.0
218969.0,7.5
218970.0,2.6
218971.0,2.5
218972.0,1.3
218973.0,13.4
218974.0,0.7
218975.0,2.0
218976.0,4.3
218977.0,2.0
218978.0,2.3
218979.0,2.7
218980.0,4.3
218981.0,1.3
218982.0,12.4
218983.0,4.2
218984.0,1.3
218985.0,1.15
218986.0,7.4
218987.0,1.3
218988.0,3.0
218989.0,2.6
218990.0,2.6
218991.0,2.6
218992.0,7.0
218993.0,2.6
218994.0,0.7
218996.0,1.3
218997.0,0.7
218998.0,1.0
218999.0,2.6
219000.0,3.3
219001.0,3.5999999999999996
219002.0,2.6
219003.0,7.6
219004.0,4.0
219005.0,2.6
219006.0,7.6
219007.0,2.7
219008.0,2.6
219009.0,1.3
219010.0,1.0
219011.0,10.6
219012.0,1.0
219013.0,7.0
219014.0,3.9000000000000004
219016.0,3.9000000000000004
219017.0,1.15
219018.0,9.3
219019.0,3.9000000000000004
219020.0,5.0
219021.0,1.2
219023.0,1.9
219024.0,8.700000000000001
219025.0,2.6
219026.0,2.0
219027.0,3.25
219028.0,17.3
219029.0,1.3
219030.0,1.6
219031.0,1.3
219032.0,2.6
219033.0,2.6
219034.0,1.3
219035.0,1.15
219036.0,1.3
219037.0,1.3
219039.0,1.3
219040.0,1.3
219041.0,7.3
219042.0,2.6
219043.0,2.7
219044.0,6.5
219045.0,2.2
219046.0,3.8
219047.0,2.3499999999999996
219048.0,2.6
219049.0,2.6
219050.0,1.0
219051.0,1.3
219052.0,1.3
219053.0,2.5
219054.0,1.15
219055.0,4.199999999999999
219056.0,3.5
219057.0,6.800000000000001
219058.0,1.3
219059.0,5.7
219060.0,1.8
219061.0,4.800000000000001
219062.0,1.3
219063.0,5.7
219064.0,1.3
219065.0,16.7
219066.0,8.95
219067.0,6.0
219068.0,1.3
219069.0,1.0
219070.0,1.3
219071.0,7.5
219072.0,4.800000000000001
219073.0,1.6
219074.0,7.9
219075.0,6.7
219076.0,5.4
219077.0,2.7
219078.0,3.9000000000000004
219079.0,1.3
219081.0,7.0
219082.0,1.0
219083.0,5.0
219084.0,2.0
219085.0,6.0
219086.0,14.0
219087.0,4.4
219088.0,1.0
219089.0,6.800000000000001
219090.0,7.0
219092.0,8.8
219093.0,3.0
219094.0,5.2
219095.0,13.0
219096.0,5.7
219097.0,2.2
219098.0,7.0
219099.0,3.95
219100.0,2.6
219101.0,7.6
219102.0,3.0
219103.0,2.0
219104.0,5.1
219105.0,10.0
219106.0,4.0
219109.0,1.4
219110.0,1.3
219111.0,2.6
219112.0,12.600000000000001
219113.0,5.15
219114.0,2.6
219115.0,3.35
219116.0,2.45
219118.0,2.6
219119.0,5.2
219120.0,9.05
219121.0,3.5
219122.0,1.3
219123.0,2.3
219124.0,1.0
219125.0,7.0
219126.0,1.15
219127.0,8.3
219128.0,7.0
219129.0,5.0
219130.0,2.6
219131.0,3.5
219133.0,1.3
219134.0,4.0
219135.0,10.1
219136.0,1.6
219137.0,1.3
219138.0,6.1000000000000005
219139.0,1.3
219140.0,8.45
219142.0,1.15
219143.0,1.35
219145.0,1.0
219146.0,3.0
219148.0,2.7
219149.0,1.35
219150.0,1.9
219151.0,1.3
219152.0,1.3
219153.0,1.3
219154.0,8.100000000000001
219155.0,1.2
219156.0,1.3
219157.0,2.6
219158.0,25.6
219159.0,6.4
219160.0,5.05
219161.0,3.2
219162.0,3.9000000000000004
219163.0,3.9000000000000004
219164.0,3.3
219165.0,2.6
219166.0,2.6
219168.0,15.850000000000001
219169.0,7.3
219170.0,2.6
219171.0,1.3
219172.0,2.6
219173.0,32.5
219174.0,5.7
219175.0,5.2
219176.0,5.2
219177.0,10.1
219178.0,10.600000000000001
219179.0,1.0
219180.0,6.800000000000001
219181.0,1.15
219182.0,11.5
219183.0,0.7
219184.0,11.2
219185.0,3.5999999999999996
219186.0,4.0
219187.0,1.0
219188.0,8.8
219189.0,10.4
219190.0,5.0
219191.0,2.3
219192.0,2.3
219193.0,3.9000000000000004
219194.0,3.0
219195.0,0.7
219197.0,1.3
219198.0,2.6
219199.0,7.5
219200.0,3.9000000000000004
219201.0,7.35
219202.0,1.9
219204.0,1.9
219206.0,1.9
219207.0,8.3
219208.0,5.3
219209.0,1.3
219210.0,18.8
219211.0,1.7
219212.0,2.05
219213.0,2.4
219214.0,9.5
219215.0,8.75
219216.0,2.6
219217.0,1.0
219218.0,2.6
219219.0,3.9000000000000004
219220.0,2.0
219221.0,3.55
219222.0,25.5
219223.0,2.35
219224.0,10.3
219225.0,1.3
219226.0,3.9000000000000004
219227.0,2.0
219228.0,0.7
219229.0,2.0
219230.0,7.05
219231.0,2.45
219233.0,6.05
219234.0,3.0
219235.0,15.4
219236.0,2.3
219237.0,1.0
219238.0,3.9000000000000004
219239.0,6.2
219240.0,2.6
219241.0,3.3
219242.0,1.3
219243.0,2.6
219244.0,7.5
219245.0,1.15
219246.0,35.0
219247.0,1.3
219249.0,1.3
219250.0,1.6
219252.0,1.3
219253.0,3.5500000000000003
219254.0,1.3
219255.0,6.7
219256.0,2.3
219257.0,9.5
219258.0,5.0
219259.0,1.3
219260.0,3.9000000000000004
219261.0,4.699999999999999
219262.0,3.9000000000000004
219263.0,2.7
219264.0,1.35
219265.0,1.15
219266.0,2.7
219267.0,1.15
219268.0,4.0
219269.0,1.3
219270.0,4.8
219271.0,3.9
219272.0,1.0
219273.0,3.1
219274.0,1.15
219275.0,7.0
219276.0,1.3
219278.0,1.3
219279.0,2.6
219280.0,2.6
219281.0,3.2
219282.0,5.2
219283.0,1.3
219284.0,3.9000000000000004
219285.0,17.4
219286.0,1.3
219287.0,2.6
219288.0,5.6000000000000005
219289.0,3.9
219290.0,8.55
219291.0,1.3
219292.0,2.6
219293.0,2.6
219294.0,13.0
219295.0,4.0
219296.0,2.6
219297.0,3.4
219298.0,1.3
219299.0,1.3
219300.0,1.3
219301.0,1.3
219302.0,10.15
219303.0,3.9000000000000004
219304.0,8.899999999999999
219305.0,1.0
219306.0,9.2
219307.0,1.3
219308.0,2.6
219309.0,7.0
219310.0,2.6
219311.0,1.3
219312.0,5.4
219313.0,1.3
219314.0,2.6
219315.0,1.3
219316.0,2.6
219317.0,1.3
219318.0,3.5
219319.0,2.3
219320.0,1.35
219321.0,5.3
219322.0,5.300000000000001
219323.0,7.3
219324.0,5.75
219325.0,2.2
219326.0,2.6
219327.0,3.0
219328.0,2.6
219329.0,1.3
219330.0,15.100000000000001
219331.0,2.6
219332.0,1.3
219333.0,2.6
219334.0,2.6
219335.0,1.3
219336.0,7.0
219337.0,3.9000000000000004
219338.0,1.3
219339.0,2.0
219340.0,1.3
219342.0,2.0
219343.0,6.6
219344.0,6.5
219345.0,3.9000000000000004
219346.0,1.35
219347.0,5.3
219350.0,4.2
219351.0,1.6
219352.0,7.7
219353.0,1.3
219354.0,6.6
219355.0,1.6
219356.0,2.2
219357.0,2.4
219358.0,5.2
219359.0,1.7
219360.0,2.6
219361.0,1.3
219362.0,5.300000000000001
219363.0,3.5500000000000003
219364.0,2.6
219365.0,2.6
219366.0,1.6
219367.0,3.0
219368.0,1.3
219369.0,1.3
219370.0,1.6
219371.0,4.0
219372.0,5.7
219373.0,1.35
219374.0,7.9
219375.0,1.3
219376.0,4.0
219377.0,1.3
219378.0,1.3
219379.0,1.7
219380.0,2.6
219381.0,12.3
219382.0,6.0
219383.0,11.5
219384.0,0.7
219385.0,8.749999999999998
219386.0,24.2
219387.0,11.2
219388.0,3.7
219389.0,10.4
219390.0,10.8
219391.0,3.9
219392.0,3.4
219393.0,1.15
219394.0,13.399999999999999
219395.0,2.5
219396.0,1.0
219397.0,9.3
219398.0,19.0
219399.0,3.0
219400.0,1.0
219401.0,3.9000000000000004
219402.0,3.9000000000000004
219403.0,7.3
219404.0,1.3
219405.0,2.6
219406.0,3.5
219407.0,4.2
219408.0,1.15
219409.0,8.5
219410.0,1.15
219411.0,2.6
219412.0,10.9
219413.0,1.0
219414.0,11.4
219415.0,9.0
219416.0,1.0
219417.0,1.15
219418.0,10.6
219419.0,1.8499999999999999
219420.0,4.5
219421.0,10.65
219422.0,3.1
219423.0,5.7
219424.0,3.5
219425.0,1.6
219426.0,5.2
219427.0,8.7
219428.0,5.7
219430.0,6.0
219431.0,1.0
219432.0,2.6
219433.0,7.6
219434.0,8.8
219435.0,1.15
219436.0,4.8999999999999995
219437.0,2.6
219438.0,9.100000000000001
219439.0,5.7
219440.0,1.15
219441.0,2.6
219442.0,3.8000000000000003
219443.0,7.15
219444.0,7.0
219445.0,1.3
219446.0,4.4
219447.0,1.15
219448.0,1.35
219449.0,10.4
219450.0,5.2
219451.0,7.0
219452.0,1.15
219453.0,7.35
219454.0,2.6
219455.0,3.9000000000000004
219456.0,0.5
219457.0,2.0
219458.0,1.15
219459.0,1.15
219460.0,1.2
219461.0,7.9
219462.0,5.7
219463.0,1.3
219464.0,3.9000000000000004
219465.0,1.3
219466.0,8.0
219467.0,0.7
219468.0,1.3
219469.0,2.6
219470.0,4.050000000000001
219471.0,1.6
219472.0,2.2
219473.0,5.0
219474.0,2.6
219475.0,0.7
219476.0,0.7
219477.0,3.9000000000000004
219478.0,5.4
219479.0,3.9000000000000004
219480.0,6.550000000000001
219481.0,2.6
219482.0,1.3
219483.0,6.3
219484.0,1.15
219485.0,1.3
219486.0,6.6
219487.0,6.4
219488.0,1.9
219489.0,1.3
219490.0,2.0
219491.0,10.15
219492.0,10.0
219493.0,8.5
219494.0,5.2
219495.0,4.4
219496.0,6.75
219497.0,1.4
219498.0,1.4
219499.0,1.3
219500.0,3.2
219501.0,2.3
219502.0,1.8
219503.0,2.6
219504.0,1.7
219505.0,4.7
219506.0,1.7
219507.0,8.600000000000001
219508.0,3.2
219509.0,1.3
219510.0,1.5
219511.0,2.6
219512.0,2.6
219513.0,5.2
219514.0,1.3
219515.0,1.15
219516.0,3.3
219517.0,1.2
219518.0,8.600000000000001
219519.0,1.3
219520.0,2.3
219521.0,5.550000000000001
219522.0,1.3
219523.0,11.4
219524.0,2.6
219525.0,2.6
219526.0,3.9000000000000004
219527.0,4.2
219528.0,13.9
219529.0,1.3
219531.0,1.3
219532.0,1.3
219533.0,15.5
219534.0,3.8
219535.0,1.3
219536.0,5.2
219537.0,1.3
219538.0,6.0
219539.0,11.6
219540.0,1.8
219541.0,4.7
219542.0,1.3
219543.0,1.3
219544.0,1.0
219545.0,1.0
219546.0,2.6
219547.0,11.75
219548.0,1.35
219549.0,1.3
219550.0,2.6
219551.0,1.3
219552.0,2.6
219553.0,4.0
219554.0,3.5999999999999996
219555.0,1.35
219556.0,2.7
219557.0,5.0
219558.0,1.0
219559.0,2.6500000000000004
219560.0,1.0
219562.0,4.4
219563.0,2.6
219564.0,2.45
219565.0,6.9
219566.0,2.6
219567.0,1.3
219568.0,4.4
219569.0,1.6
219570.0,1.3
219571.0,1.9
219572.0,1.3
219574.0,3.5500000000000003
219575.0,2.6
219576.0,2.6
219577.0,1.3
219578.0,1.3
219579.0,2.9
219580.0,3.9000000000000004
219581.0,2.6
219582.0,2.0
219584.0,1.15
219585.0,10.0
219586.0,2.6
219587.0,3.9000000000000004
219588.0,5.1
219589.0,7.0
219590.0,2.2
219591.0,1.3
219592.0,12.6
219593.0,6.3
219594.0,1.15
219595.0,7.2
219596.0,2.2
219597.0,2.6
219598.0,3.0
219599.0,7.0
219600.0,87.5
219601.0,11.700000000000001
219602.0,1.3
219603.0,2.15
219604.0,1.3
219605.0,7.0
219606.0,2.3
219607.0,1.0
219608.0,2.0
219609.0,3.0
219610.0,17.5
219611.0,0.7
219612.0,4.8999999999999995
219613.0,1.6
219614.0,2.6
219615.0,0.7
219616.0,1.15
219617.0,1.3
219618.0,1.2
219619.0,7.6
219620.0,2.0
219621.0,1.0
219622.0,2.3
219623.0,2.0
219624.0,3.3
219625.0,1.7
219626.0,1.15
219627.0,1.0
219628.0,2.6500000000000004
219629.0,1.3
219630.0,1.3
219631.0,6.5
219632.0,2.6
219633.0,4.0
219634.0,1.7
219635.0,1.3
219636.0,1.0
219637.0,4.5
219638.0,1.0
219639.0,1.85
219640.0,2.6
219641.0,28.0
219642.0,4.0
219643.0,3.0
219644.0,1.3
219645.0,1.3
219646.0,1.3
219647.0,1.7
219648.0,2.6
219649.0,4.2
219650.0,1.3
219651.0,5.7
219652.0,1.3
219653.0,2.6
219654.0,1.15
219655.0,1.0
219656.0,1.15
219657.0,2.2
219658.0,1.3
219659.0,1.3
219660.0,2.3
219661.0,7.0
219662.0,1.3
219663.0,11.0
219665.0,1.7
219666.0,1.3
219667.0,5.8999999999999995
219668.0,4.0
219669.0,5.0
219670.0,2.6
219671.0,1.3
219672.0,7.0
219673.0,4.6
219674.0,3.5
219675.0,1.3
219676.0,7.0
219677.0,1.3
219678.0,6.5
219679.0,6.3
219682.0,3.3
219683.0,5.2
219686.0,4.0
219687.0,1.35
219688.0,11.85
219690.0,5.0
219691.0,3.5
219692.0,1.3
219693.0,1.15
219694.0,1.3
219695.0,2.0
219696.0,2.6
219697.0,1.3
219698.0,8.5
219699.0,1.6
219700.0,4.0
219701.0,2.0
219702.0,17.75
219703.0,1.8
219704.0,6.0
219705.0,3.9000000000000004
219706.0,1.6
219707.0,13.5
219708.0,1.3
219709.0,1.3
219710.0,3.2
219711.0,1.6
219712.0,1.3
219713.0,1.35
219714.0,1.3
219715.0,2.6
219716.0,4.5
219717.0,1.3
219718.0,2.15
219719.0,1.3
219720.0,3.9000000000000004
219721.0,2.6
219722.0,7.4
219723.0,1.3
219725.0,1.3
219727.0,4.0
219728.0,1.3
219729.0,5.0
219730.0,2.3
219731.0,1.3
219732.0,1.0
219733.0,9.9
219734.0,1.7
219735.0,2.0
219736.0,4.4
219737.0,2.0
219738.0,2.3
219739.0,1.0
219740.0,3.5999999999999996
219741.0,4.7
219742.0,1.7
219743.0,3.9000000000000004
219744.0,0.7
219745.0,2.2
219746.0,2.4
219747.0,1.15
219748.0,1.8
219749.0,1.3
219750.0,1.3
219751.0,11.3
219752.0,2.7
219753.0,2.8
219754.0,3.0
219755.0,1.3
219756.0,1.0
219757.0,3.9000000000000004
219758.0,5.0
219759.0,1.3
219760.0,27.5
219761.0,2.6
219762.0,1.15
219763.0,11.950000000000001
219764.0,7.2
219765.0,32.8
219766.0,1.15
219767.0,0.7
219769.0,3.5
219770.0,8.3
219771.0,2.7
219772.0,10.0
219773.0,2.6
219774.0,1.0
219775.0,1.35
219776.0,1.3
219777.0,7.0
219778.0,1.3
219779.0,2.6
219780.0,2.15
219781.0,1.3
219782.0,1.3
219783.0,1.3
219784.0,15.3
219785.0,1.3
219786.0,1.15
219787.0,1.3
219788.0,9.85
219789.0,1.0
219790.0,1.3
219791.0,1.3
219792.0,5.0
219793.0,2.6
219794.0,0.7
219795.0,1.3
219796.0,1.35
219797.0,7.0
219798.0,5.2
219799.0,3.5999999999999996
219800.0,5.550000000000001
219801.0,1.3
219802.0,4.800000000000001
219803.0,1.3
219804.0,1.3
219805.0,0.7
219806.0,7.9
219807.0,7.0
219808.0,1.0
219809.0,1.3
219810.0,2.9000000000000004
219811.0,2.5
219812.0,1.35
219813.0,6.2
219814.0,2.6
219815.0,1.3
219816.0,1.6
219817.0,1.3
219818.0,1.0
219819.0,2.2
219820.0,5.15
219821.0,2.6
219822.0,1.5
219823.0,4.0
219824.0,5.0
219825.0,7.1000000000000005
219826.0,3.9000000000000004
219827.0,5.0
219828.0,2.6
219829.0,4.800000000000001
219830.0,4.0
219831.0,3.5
219832.0,3.0
219833.0,3.5
219834.0,2.2
219835.0,5.0
219836.0,4.55
219837.0,5.0
219838.0,1.3
219839.0,7.0
219840.0,1.3
219841.0,9.1
219842.0,9.0
219843.0,7.0
219845.0,1.15
219846.0,8.15
219847.0,3.9000000000000004
219849.0,1.3
219850.0,3.9000000000000004
219851.0,1.0
219852.0,7.75
219853.0,1.15
219854.0,4.3999999999999995
219855.0,1.3
219856.0,1.0
219857.0,1.0
219858.0,10.5
219859.0,3.9000000000000004
219860.0,1.6
219861.0,4.6
219862.0,1.2
219863.0,3.15
219864.0,2.6
219865.0,3.0
219866.0,4.6
219867.0,5.8
219868.0,5.2
219872.0,1.3
219873.0,2.0
219874.0,2.0
219875.0,1.3
219876.0,1.3
219877.0,1.9
219879.0,1.3
219880.0,11.8
219881.0,1.0
219882.0,1.3
219883.0,2.6
219884.0,2.3
219885.0,6.3
219886.0,1.7
219887.0,7.3
219888.0,8.0
219889.0,2.8499999999999996
219890.0,5.2
219891.0,6.199999999999999
219892.0,0.7
219893.0,4.0
219894.0,1.3
219895.0,20.6
219896.0,11.2
219897.0,1.9
219898.0,2.5999999999999996
219899.0,2.0
219900.0,1.2
219902.0,1.0
219903.0,1.3
219904.0,1.0
219905.0,11.0
219906.0,5.0
219907.0,5.2
219908.0,3.8
219909.0,0.7
219910.0,10.0
219911.0,1.3
219912.0,2.0
219913.0,3.9000000000000004
219914.0,7.2
219915.0,1.3
219917.0,4.8999999999999995
219918.0,3.3
219919.0,3.8
219920.0,2.0
219921.0,2.0
219922.0,4.6
219923.0,2.0
219924.0,4.95
219925.0,2.6
219926.0,1.3
219927.0,3.3
219928.0,5.5
219929.0,1.0
219930.0,8.3
219931.0,8.100000000000001
219932.0,3.9
219933.0,1.3
219934.0,1.3
219935.0,2.3
219936.0,1.6
219937.0,15.2
219938.0,1.3
219939.0,5.4
219940.0,1.3
219941.0,1.3
219942.0,3.9000000000000004
219943.0,2.2
219944.0,1.3
219945.0,1.3
219946.0,10.5
219947.0,1.3
219948.0,2.3
219949.0,1.15
219950.0,1.3
219951.0,5.800000000000001
219952.0,7.9
219953.0,2.6
219954.0,1.6
219955.0,4.3
219956.0,1.0
219957.0,1.15
219958.0,2.6
219959.0,7.0
219960.0,2.15
219961.0,1.8499999999999999
219962.0,1.3
219963.0,2.6
219964.0,1.7
219965.0,1.15
219966.0,1.3
219967.0,1.3
219968.0,1.0
219969.0,1.3
219970.0,7.0
219972.0,7.0
219973.0,7.0
219974.0,2.6
219975.0,1.3
219976.0,1.3
219977.0,2.3
219978.0,6.5
219979.0,1.3
219980.0,8.3
219981.0,1.35
219982.0,4.4
219983.0,1.6
219984.0,3.5
219985.0,4.4
219986.0,7.0
219987.0,1.3
219988.0,7.6
219989.0,1.6
219990.0,3.9000000000000004
219991.0,8.8
219992.0,1.3
219993.0,1.3
219994.0,7.0
219995.0,5.0
219996.0,4.0
219997.0,7.0
219998.0,8.3
219999.0,1.5
220000.0,4.95
220001.0,1.35
220002.0,5.0
220003.0,1.3
220004.0,2.6
220005.0,5.0
220006.0,9.9
220007.0,10.0
220008.0,1.3
220009.0,2.6500000000000004
220010.0,3.4499999999999997
220011.0,3.4499999999999997
220012.0,1.3
220013.0,13.700000000000001
220014.0,4.8
220015.0,1.3
220016.0,2.0
220017.0,2.9000000000000004
220018.0,1.3
220019.0,11.6
220020.0,2.6
220021.0,1.15
220022.0,1.3
220023.0,1.3
220024.0,1.3
220025.0,2.6
220026.0,1.35
220027.0,4.8999999999999995
220028.0,1.15
220029.0,8.5
220030.0,3.8
220031.0,0.7
220032.0,1.7
220033.0,3.35
220034.0,2.7
220035.0,2.8499999999999996
220036.0,3.8
220037.0,1.9500000000000002
220038.0,2.75
220040.0,1.15
220041.0,4.050000000000001
220042.0,4.6
220043.0,1.0
220045.0,3.0
220048.0,5.5
220049.0,2.0
220050.0,2.6
220051.0,25.4
220052.0,8.4
220053.0,3.9000000000000004
220054.0,2.2
220055.0,9.8
220056.0,1.3
220057.0,3.9000000000000004
220058.0,1.15
220059.0,15.600000000000001
220060.0,4.35
220061.0,5.95
220062.0,4.15
220063.0,3.0
220064.0,5.0
220065.0,0.7
220066.0,8.2
220067.0,1.3
220068.0,7.7
220069.0,2.6
220070.0,4.0
220071.0,3.75
220072.0,17.05
220073.0,7.800000000000001
220074.0,1.3
220075.0,5.2
220076.0,2.6
220077.0,1.15
220078.0,3.05
220079.0,3.4
220081.0,2.6
220082.0,4.949999999999999
220083.0,1.3
220084.0,2.0
220085.0,3.7
220086.0,1.4
220087.0,2.6
220088.0,5.2
220089.0,6.7
220090.0,2.0999999999999996
220091.0,8.1
220092.0,4.9
220093.0,2.3499999999999996
220094.0,2.3
220095.0,14.6
220096.0,4.8999999999999995
220097.0,2.6
220098.0,5.8
220099.0,1.8
220100.0,6.800000000000001
220101.0,5.25
220102.0,7.0
220103.0,1.0
220104.0,5.9
220105.0,11.0
220106.0,0.7
220107.0,1.6
220108.0,3.9000000000000004
220109.0,1.3
220110.0,10.100000000000001
220111.0,0.7
220113.0,10.4
220114.0,1.3
220115.0,3.9000000000000004
220116.0,2.6500000000000004
220117.0,1.7
220118.0,1.3
220119.0,2.6
220120.0,4.2
220121.0,5.75
220122.0,1.0
220123.0,5.2
220124.0,1.3
220125.0,1.0
220126.0,2.6
220128.0,1.3
220129.0,2.0
220130.0,3.4499999999999997
220131.0,6.6
220132.0,10.65
220133.0,7.9
220134.0,4.800000000000001
220135.0,5.75
220136.0,1.3
220137.0,1.3
220138.0,3.3
220139.0,2.6
220140.0,3.9000000000000004
220141.0,1.15
220142.0,2.6
220143.0,2.15
220144.0,0.7
220145.0,1.8499999999999999
220146.0,3.9000000000000004
220147.0,3.5
220148.0,3.9000000000000004
220149.0,1.15
220150.0,1.15
220151.0,3.9000000000000004
220152.0,1.15
220153.0,6.2
220154.0,10.1
220155.0,3.0
220156.0,1.0
220157.0,1.3
220158.0,2.3
220159.0,2.7
220160.0,11.549999999999999
220161.0,5.7
220162.0,1.3
220163.0,3.9000000000000004
220164.0,1.3
220165.0,2.6
220166.0,1.3
220167.0,1.4
220168.0,4.0
220169.0,1.3
220170.0,1.9
220171.0,5.9
220172.0,2.6
220173.0,2.6
220174.0,2.6
220175.0,1.3
220176.0,2.6
220177.0,9.3
220179.0,11.65
220180.0,2.7
220181.0,3.5
220182.0,3.9000000000000004
220183.0,15.6
220184.0,3.2
220185.0,4.4
220186.0,1.3
220187.0,2.6
220188.0,1.3
220189.0,1.3
220190.0,3.3
220191.0,7.5
220192.0,7.2
220193.0,9.0
220194.0,1.3
220195.0,10.100000000000001
220196.0,1.0
220197.0,2.5
220199.0,3.5
220200.0,1.3
220201.0,1.3
220202.0,8.45
220203.0,1.3
220204.0,1.0
220205.0,1.7
220206.0,1.3
220207.0,1.3
220209.0,1.15
220210.0,5.8
220211.0,12.95
220212.0,3.2
220213.0,2.6
220214.0,1.3
220215.0,2.9000000000000004
220216.0,3.3
220217.0,2.0
220219.0,2.0
220220.0,2.6
220221.0,3.3
220222.0,3.5
220223.0,3.9000000000000004
220224.0,1.3
220225.0,4.0
220227.0,8.8
220228.0,1.3
220229.0,2.0
220230.0,3.3
220231.0,2.0
220232.0,3.9000000000000004
220233.0,3.0
220234.0,1.3
220235.0,15.0
220236.0,6.1
220237.0,4.0
220238.0,42.0
220239.0,2.5
220240.0,2.3
220241.0,9.9
220242.0,2.0
220243.0,2.4
220244.0,2.5
220245.0,7.800000000000001
220246.0,2.2
220247.0,4.35
220248.0,1.3
220249.0,1.3
220250.0,4.05
220251.0,3.85
220252.0,1.3
220253.0,2.6
220254.0,2.6
220255.0,6.050000000000001
220256.0,12.500000000000002
220257.0,3.6
220258.0,1.3
220259.0,6.6000000000000005
220260.0,1.0
220261.0,1.0
220262.0,19.0
220263.0,14.0
220264.0,1.3
220265.0,5.2
220266.0,1.6
220267.0,4.449999999999999
