ticket_number,total_ticket
216124.0,13.6
216125.0,3.3
216126.0,12.9
216127.0,3.3
216128.0,5.1
216129.0,8.4
216130.0,1.1
216131.0,6.4
216132.0,0.9
216133.0,5.800000000000001
216134.0,3.4000000000000004
216135.0,4.5
216136.0,29.0
216137.0,16.1
216138.0,5.4
216139.0,0.9
216140.0,1.2
216141.0,7.3999999999999995
216142.0,1.3
216143.0,2.4
216144.0,22.5
216145.0,2.7
216146.0,0.9
216147.0,8.1
216148.0,2.1
216149.0,4.35
216150.0,1.2
216151.0,1.05
216152.0,3.5999999999999996
216153.0,13.6
216154.0,2.3
216155.0,3.9
216156.0,6.6
216157.0,1.05
216158.0,1.05
216159.0,1.05
216160.0,8.0
216161.0,2.5
216162.0,3.5999999999999996
216163.0,2.7
216164.0,16.95
216165.0,1.05
216166.0,4.9
216167.0,1.8
216168.0,1.2
216169.0,6.0
216170.0,2.7
216171.0,7.5
216172.0,2.75
216173.0,2.4
216174.0,8.0
216175.0,2.4
216176.0,4.2
216177.0,3.0
216178.0,2.4
216179.0,7.8
216180.0,1.2
216181.0,2.4
216182.0,16.8
216183.0,2.5999999999999996
216184.0,1.05
216185.0,1.7999999999999998
216186.0,5.4
216187.0,2.4
216188.0,2.4
216189.0,2.4
216190.0,1.2
216191.0,4.3
216192.0,1.05
216193.0,8.4
216194.0,23.6
216195.0,7.4
216196.0,3.4000000000000004
216197.0,1.2
216198.0,1.5
216199.0,5.1
216200.0,5.300000000000001
216201.0,2.4
216202.0,4.5
216203.0,12.8
216204.0,3.5
216205.0,3.5
216206.0,15.15
216207.0,3.5999999999999996
216208.0,0.9
216209.0,0.9
216210.0,8.8
216211.0,1.2
216212.0,7.6
216213.0,7.5
216214.0,5.4
216215.0,4.75
216216.0,9.4
216217.0,2.2
216218.0,1.5
216219.0,1.2
216220.0,4.3
216221.0,5.25
216222.0,1.2
216223.0,10.5
216224.0,1.3
216225.0,1.4
216226.0,3.8
216227.0,5.4
216228.0,9.4
216229.0,2.4
216230.0,9.1
216231.0,1.05
216232.0,2.5999999999999996
216233.0,1.8
216234.0,0.9
216235.0,2.4
216236.0,2.4
216237.0,2.5
216238.0,2.1
216239.0,9.9
216240.0,2.45
216241.0,3.9
216242.0,1.8
216243.0,5.6
216244.0,1.2
216245.0,7.6
216246.0,1.8
216247.0,1.05
216248.0,3.7
216249.0,2.4
216250.0,4.9
216251.0,0.9
216252.0,1.2
216253.0,3.5999999999999996
216254.0,6.6
216255.0,5.4
216256.0,6.4
216257.0,2.1
216258.0,2.5
216259.0,1.3
216260.0,4.4
216261.0,1.2
216262.0,8.0
216263.0,6.1
216264.0,1.2
216265.0,21.9
216266.0,1.8
216267.0,3.0
216268.0,2.4
216269.0,48.0
216270.0,7.05
216271.0,8.9
216272.0,9.4
216273.0,4.8
216274.0,2.4
216275.0,2.45
216276.0,2.4
216277.0,1.8
216278.0,3.3
216279.0,1.8
216280.0,1.2
216281.0,1.2
216282.0,3.8
216283.0,2.4
216284.0,2.4
216285.0,1.2
216286.0,6.9
216287.0,3.0
216288.0,7.05
216289.0,1.2
216290.0,1.2
216291.0,2.4
216292.0,1.4
216293.0,2.4
216294.0,2.25
216295.0,4.9
216296.0,2.45
216297.0,18.0
216298.0,3.05
216299.0,4.8
216300.0,2.4
216301.0,3.3
216302.0,3.5999999999999996
216303.0,1.2
216304.0,6.0
216305.0,5.2
216306.0,5.6
216307.0,2.4
216308.0,3.8
216309.0,3.7
216310.0,1.5
216311.0,2.4
216312.0,7.1
216313.0,0.9
216314.0,3.9
216315.0,3.5999999999999996
216316.0,1.2
216317.0,2.4
216318.0,1.2
216319.0,1.2
216320.0,2.4
216321.0,2.4
216322.0,6.4
216323.0,0.9
216324.0,1.2
216325.0,2.4
216326.0,7.6
216327.0,2.4
216328.0,1.4
216329.0,3.5999999999999996
216330.0,3.2
216331.0,2.4
216332.0,3.7
216333.0,1.8
216334.0,2.1
216335.0,1.15
216336.0,1.9500000000000002
216337.0,0.9
216338.0,2.0
216339.0,3.0
216340.0,1.2
216341.0,4.8
216342.0,2.4
216343.0,4.8
216344.0,5.2
216345.0,5.4
216346.0,7.2
216347.0,1.2
216348.0,1.2
216349.0,2.4
216350.0,1.2
216351.0,3.2
216352.0,1.2
216353.0,1.2
216355.0,3.5999999999999996
216356.0,1.05
216357.0,1.8
216358.0,8.0
216360.0,3.4000000000000004
216361.0,2.2
216362.0,3.2
216363.0,8.45
216364.0,2.3
216365.0,5.6
216366.0,5.4
216367.0,1.2
216368.0,10.799999999999999
216370.0,9.8
216371.0,8.7
216372.0,3.5999999999999996
216373.0,5.8
216374.0,2.1
216375.0,5.4
216376.0,1.4
216377.0,3.0
216378.0,3.9
216379.0,0.9
216380.0,2.3
216381.0,5.8
216382.0,2.85
216383.0,5.8
216384.0,2.4
216385.0,10.5
216386.0,4.4
216387.0,4.2
216388.0,1.2
216389.0,1.05
216390.0,1.2
216391.0,0.9
216392.0,1.2
216393.0,1.2
216394.0,2.8
216395.0,6.0
216396.0,3.6
216397.0,0.9
216398.0,1.4
216399.0,0.6
216400.0,1.05
216401.0,2.4
216402.0,2.4
216403.0,3.0
216404.0,0.9
216405.0,1.65
216406.0,1.2
216407.0,0.9
216408.0,2.4
216409.0,4.8
216410.0,4.5
216411.0,2.4
216412.0,2.4
216413.0,1.5
216414.0,2.4
216415.0,0.9
216416.0,3.9000000000000004
216417.0,1.2
216418.0,0.9
216419.0,0.9
216420.0,1.5
216421.0,1.2
216422.0,3.5999999999999996
216423.0,3.75
216424.0,2.4
216425.0,3.0
216426.0,1.2
216427.0,1.2
216428.0,2.4
216429.0,5.699999999999999
216430.0,1.05
216431.0,2.7
216432.0,2.4
216433.0,2.4
216434.0,1.2
216435.0,1.2
216436.0,1.2
216437.0,1.05
216438.0,4.2
216439.0,3.6
216440.0,1.2
216441.0,2.4
216442.0,3.0
216443.0,1.05
216444.0,1.9500000000000002
216445.0,3.45
216446.0,1.2
216447.0,3.9
216448.0,1.5
216449.0,10.6
216450.0,0.9
216451.0,1.2
216452.0,14.1
216453.0,1.2
216454.0,1.2
216455.0,6.5
216456.0,0.9
216457.0,2.4
216458.0,3.75
216459.0,1.5
216460.0,24.0
216461.0,0.9
216462.0,1.8
216463.0,5.45
216464.0,1.2
216465.0,1.9500000000000002
216466.0,2.4
216467.0,2.1
216468.0,1.25
216469.0,2.4
216470.0,2.1
216471.0,4.5
216472.0,1.2
216473.0,8.1
216474.0,1.05
216475.0,3.2
216476.0,4.2
216477.0,15.0
216478.0,2.4
216479.0,2.4
216480.0,6.1
216481.0,4.8
216482.0,1.05
216483.0,4.7
216484.0,2.4
216485.0,1.2
216486.0,8.0
216487.0,3.0
216488.0,6.5
216489.0,4.5
216490.0,1.2
216491.0,8.9
216492.0,1.05
216493.0,1.25
216494.0,2.4
216495.0,3.1500000000000004
216496.0,9.0
216497.0,2.4
216498.0,0.9
216499.0,6.5
216500.0,1.2
216501.0,7.75
216502.0,4.2
216503.0,21.9
216504.0,1.0
216505.0,3.0
216506.0,6.5
216507.0,6.5
216508.0,6.0
216509.0,1.2
216510.0,2.4
216511.0,1.2
216512.0,9.0
216513.0,1.2
216514.0,3.0
216515.0,0.9
216516.0,8.65
216517.0,3.4000000000000004
216518.0,3.5
216519.0,0.9
216520.0,7.45
216521.0,7.4
216522.0,2.4
216523.0,8.75
216524.0,2.4
216525.0,1.2
216526.0,0.6
216527.0,12.0
216528.0,2.1
216529.0,2.0
216530.0,3.2
216531.0,1.2
216532.0,1.2
216533.0,0.9
216534.0,2.4
216535.0,2.55
216536.0,1.2
216537.0,1.25
216538.0,1.05
216539.0,0.9
216540.0,1.05
216542.0,2.15
216543.0,2.25
216544.0,2.75
216545.0,1.1
216546.0,1.25
216547.0,5.6
216550.0,3.5999999999999996
216551.0,13.0
216552.0,2.4
216553.0,2.9000000000000004
216554.0,2.1
216555.0,0.9
216556.0,5.199999999999999
216557.0,6.0
216558.0,2.1
216559.0,2.1
216560.0,2.4
216561.0,3.05
216562.0,2.7
216563.0,1.8
216564.0,1.05
216565.0,1.2
216566.0,19.6
216567.0,3.1
216568.0,2.1
216569.0,0.9
216570.0,1.95
216571.0,10.1
216572.0,1.2
216573.0,2.8
216574.0,1.1
216575.0,2.3
216576.0,1.05
216577.0,2.45
216578.0,5.6
216579.0,1.05
216580.0,3.5999999999999996
216581.0,2.4
216582.0,5.4
216583.0,2.4
216584.0,0.9
216585.0,1.05
216586.0,1.05
216587.0,9.2
216588.0,0.6
216589.0,4.8
216590.0,2.4
216591.0,9.7
216592.0,4.8
216593.0,4.9
216594.0,1.2
216595.0,0.9
216596.0,1.2
216597.0,3.8
216598.0,2.4
216599.0,3.0
216600.0,11.7
216601.0,5.4
216602.0,1.05
216603.0,1.05
216604.0,5.1
216605.0,4.8
216606.0,5.300000000000001
216607.0,3.5999999999999996
216608.0,1.2
216609.0,4.2
216610.0,0.9
216611.0,4.5
216612.0,1.05
216613.0,1.05
216614.0,2.1500000000000004
216615.0,3.0
216616.0,1.05
216617.0,9.1
216618.0,4.6
216619.0,1.2
216620.0,1.8
216621.0,1.05
216622.0,0.9
216623.0,2.55
216624.0,1.05
216625.0,3.3000000000000003
216626.0,2.4
216627.0,1.2
216628.0,1.2
216629.0,1.1
216630.0,3.6
216631.0,1.2
216632.0,1.5
216633.0,1.8
216634.0,2.4
216635.0,2.4
216636.0,0.9
216637.0,5.0
216638.0,2.4
216639.0,3.5999999999999996
216640.0,1.1
216641.0,2.4
216642.0,1.2
216643.0,2.4
216644.0,5.25
216645.0,1.5
216646.0,1.2
216647.0,2.7
216648.0,3.5999999999999996
216649.0,1.9500000000000002
216650.0,1.05
216651.0,2.4
216652.0,2.7
216653.0,2.5
216654.0,1.2
216655.0,2.4
216656.0,1.5
216657.0,1.2
216658.0,1.8
216659.0,2.4
216660.0,1.2
216661.0,1.2
216662.0,5.2
216663.0,3.2
216664.0,4.5
216665.0,1.2
216666.0,3.5999999999999996
216667.0,2.1
216668.0,4.5
216669.0,2.1
216670.0,2.4
216671.0,5.199999999999999
216672.0,4.8
216673.0,7.2
216674.0,1.2
216675.0,3.2
216676.0,0.6
216677.0,6.5
216678.0,1.05
216679.0,8.5
216680.0,0.9
216681.0,0.6
216682.0,1.2
216683.0,1.05
216684.0,2.1
216685.0,6.5
216686.0,1.2
216687.0,6.5
216688.0,2.4
216689.0,3.5999999999999996
216690.0,6.5
216691.0,3.8
216692.0,2.4
216693.0,4.5
216694.0,1.2
216695.0,2.4
216696.0,0.9
216697.0,13.0
216698.0,4.5
216699.0,3.5999999999999996
216700.0,7.7
216701.0,8.7
216702.0,0.9
216703.0,3.55
216704.0,3.75
216705.0,2.4
216706.0,6.5
216707.0,8.0
216708.0,2.25
216709.0,6.5
216710.0,2.4
216711.0,5.5
216712.0,1.2
216713.0,3.5999999999999996
216714.0,9.0
216715.0,1.2
216716.0,1.7999999999999998
216717.0,21.0
216718.0,4.5
216719.0,1.2
216720.0,1.5
216721.0,1.05
216722.0,11.0
216723.0,6.5
216724.0,2.4
216725.0,2.4
216726.0,1.5
216727.0,3.9000000000000004
216728.0,1.2
216729.0,1.2
216730.0,18.05
216731.0,1.2
216733.0,5.4
216734.0,8.1
216735.0,9.15
216736.0,2.4
216737.0,1.6
216738.0,2.1
216739.0,3.0
216740.0,1.8
216741.0,1.2
216742.0,4.8
216743.0,1.05
216744.0,1.2
216745.0,1.8
216746.0,2.4
216747.0,1.2
216748.0,1.2
216749.0,6.9
216750.0,1.2
216751.0,1.9500000000000002
216752.0,2.4
216753.0,2.4
216754.0,8.1
216755.0,1.2
216756.0,3.4
216757.0,2.7
216758.0,2.4
216759.0,1.2
216760.0,2.3
216761.0,1.2
216762.0,1.2
216763.0,1.2
216764.0,2.4
216765.0,1.2
216766.0,6.4
216767.0,2.4
216768.0,1.05
216769.0,1.2
216770.0,6.5
216771.0,3.5999999999999996
216772.0,1.2
216773.0,4.0
216774.0,1.05
216775.0,0.9
216776.0,2.5
216777.0,2.1
216778.0,1.25
216779.0,1.2
216780.0,2.1
216781.0,5.8
216782.0,1.05
216783.0,1.2
216784.0,1.2
216785.0,1.2
216786.0,1.2
216787.0,1.2
216788.0,5.2
216789.0,2.4
216790.0,7.7
216791.0,1.2
216792.0,1.2
216793.0,7.5
216795.0,3.5999999999999996
216796.0,1.2
216797.0,9.4
216798.0,4.4
216799.0,1.5
216800.0,20.0
216801.0,2.4
216802.0,6.6
216803.0,1.0
216804.0,2.55
216805.0,6.0
216806.0,2.2
216807.0,3.5999999999999996
216808.0,1.2
216809.0,1.15
216810.0,1.2
216811.0,1.5
216812.0,2.5
216813.0,2.8
216814.0,2.4
216815.0,6.9
216816.0,1.2
216817.0,2.8
216818.0,4.3
216819.0,1.5
216820.0,7.9
216821.0,1.2
216822.0,12.0
216823.0,7.7
216824.0,6.0
216825.0,4.7
216826.0,4.85
216827.0,2.4
216828.0,1.05
216829.0,1.2
216830.0,3.2
216831.0,1.4
216833.0,1.4
216834.0,3.3
216835.0,3.5999999999999996
216836.0,1.2
216837.0,1.2
216838.0,1.1
216839.0,0.9
216840.0,0.9
216841.0,1.2
216842.0,4.8
216843.0,6.4
216844.0,3.0
216845.0,6.3
216846.0,1.05
216847.0,18.55
216848.0,1.15
216849.0,2.3
216850.0,7.2
216851.0,1.15
216852.0,2.4
216853.0,1.05
216854.0,3.6
216855.0,0.6
216856.0,2.4
216857.0,1.05
216858.0,11.5
216859.0,3.5999999999999996
216860.0,2.2
216861.0,1.8
216862.0,1.0
216863.0,0.9
216864.0,0.6
216865.0,1.4
216866.0,2.45
216867.0,8.4
216868.0,1.5
216869.0,7.4
216870.0,1.2
216871.0,3.45
216872.0,8.0
216873.0,3.2
216874.0,7.0
216875.0,6.0
216876.0,0.9
216877.0,3.4
216878.0,3.3
216879.0,2.1
216880.0,3.5999999999999996
216881.0,6.0
216882.0,1.2
216883.0,2.7
216884.0,13.8
216885.0,1.2
216886.0,11.35
216887.0,3.2
216888.0,1.9500000000000002
216889.0,12.4
216890.0,1.2
216891.0,3.8
216892.0,1.2
216893.0,2.4
216894.0,3.55
216895.0,2.4
216896.0,0.6
216897.0,1.2
216898.0,5.8
216899.0,2.4
216900.0,1.7999999999999998
216901.0,1.2
216902.0,2.0
216903.0,6.5
216904.0,1.05
216905.0,4.8
216906.0,2.4
216907.0,7.500000000000001
216908.0,2.0
216909.0,2.4
216910.0,1.9500000000000002
216911.0,2.75
216912.0,1.2
216913.0,0.3
216914.0,2.1
216915.0,1.05
216916.0,4.7
216917.0,2.45
216918.0,1.2
216919.0,9.2
216920.0,4.5
216921.0,6.5
216922.0,2.4
216923.0,2.4
216924.0,11.2
216925.0,0.9
216926.0,1.2
216927.0,6.5
216928.0,6.5
216929.0,4.9
216930.0,11.1
216931.0,2.7
216932.0,3.95
216933.0,1.2
216934.0,6.5
216935.0,0.9
216936.0,1.2
216937.0,3.9000000000000004
216938.0,4.9
216939.0,1.05
216940.0,5.0
216942.0,5.6
216943.0,1.2
216944.0,0.9
216945.0,2.4
216946.0,2.4
216947.0,2.4
216948.0,10.0
216949.0,6.5
216950.0,1.05
216951.0,1.2
216952.0,6.5
216953.0,6.4
216954.0,1.2
216955.0,1.2
216956.0,2.4
216957.0,2.4
216958.0,3.5999999999999996
216959.0,5.5
216960.0,4.6
216961.0,2.7
216962.0,2.4
216963.0,3.5999999999999996
216964.0,6.2
216965.0,1.2
216966.0,1.05
216967.0,1.05
216968.0,5.0
216969.0,2.4
216970.0,8.0
216971.0,1.2
216972.0,2.4
216973.0,0.6
216974.0,1.2
216975.0,13.0
216976.0,1.2
216977.0,2.4
216978.0,1.2
216979.0,2.4
216980.0,7.7
216981.0,12.1
216982.0,4.6499999999999995
216983.0,1.4
216984.0,3.5999999999999996
216985.0,1.2
216986.0,2.4
216987.0,1.2
216988.0,6.0
216989.0,7.6
216990.0,3.8
216991.0,1.2
216992.0,0.9
216993.0,1.8
216994.0,2.4
216995.0,1.8
216996.0,1.8
216997.0,1.25
216998.0,3.3
216999.0,5.4
217000.0,9.2
217001.0,8.2
217002.0,6.2
217003.0,2.4
217004.0,1.2
217005.0,5.2
217007.0,6.0
217008.0,2.5999999999999996
217009.0,1.2
217010.0,1.2
217011.0,9.4
217012.0,2.4
217013.0,2.4
217015.0,3.5999999999999996
217016.0,13.0
217017.0,2.1
217018.0,3.0500000000000003
217019.0,1.15
217020.0,1.2
217021.0,2.5999999999999996
217022.0,7.3
217023.0,2.25
217024.0,7.2
217025.0,2.4
217026.0,2.5
217027.0,0.9
217028.0,3.1
217029.0,1.05
217030.0,1.2
217031.0,1.05
217032.0,1.2
217033.0,1.15
217034.0,2.4
217035.0,2.7
217036.0,3.05
217037.0,8.7
217038.0,2.5
217039.0,1.2
217040.0,2.7
217041.0,10.200000000000001
217042.0,11.9
217043.0,1.1
217044.0,0.9
217045.0,2.4
217046.0,1.5
217047.0,1.2
217048.0,4.8
217049.0,5.8
217050.0,1.05
217051.0,2.4
217052.0,1.8
217053.0,3.8
217054.0,1.2
217055.0,1.2
217056.0,2.5
217057.0,1.2
217058.0,0.9
217059.0,4.5
217060.0,5.2
217061.0,4.2
217062.0,1.2
217063.0,12.0
217064.0,9.3
217065.0,1.2
217066.0,1.8
217067.0,1.2
217068.0,6.4
217069.0,10.2
217070.0,1.2
217071.0,1.15
217072.0,7.2
217073.0,1.2
217074.0,1.05
217075.0,4.8
217076.0,5.4
217077.0,0.9
217078.0,2.3499999999999996
217079.0,3.25
217080.0,15.2
217081.0,7.1
217082.0,1.05
217083.0,1.05
217084.0,4.8
217085.0,2.4
217086.0,1.2
217087.0,1.2
217088.0,1.5
217089.0,8.5
217090.0,1.2
217091.0,1.2
217092.0,2.4
217093.0,1.4
217094.0,4.8
217095.0,1.2
217096.0,2.1
217097.0,2.4
217098.0,4.2
217099.0,2.4
217100.0,3.9
217101.0,1.5
217102.0,1.2
217103.0,1.2
217104.0,2.4
217105.0,6.5
217106.0,5.25
217107.0,3.6
217108.0,1.2
217109.0,3.5999999999999996
217111.0,0.9
217112.0,3.5
217113.0,2.4
217114.0,3.0
217116.0,3.0
217117.0,1.2
217118.0,1.2
217119.0,4.4
217120.0,1.2
217121.0,1.5
217122.0,2.0
217123.0,1.2
217124.0,8.4
217125.0,7.8
217126.0,1.05
217127.0,4.3
217128.0,2.3
217129.0,6.2
217130.0,1.2
217131.0,2.4
217132.0,2.4
217133.0,1.2
217134.0,1.15
217135.0,5.1
217136.0,4.8
217137.0,1.7999999999999998
217138.0,0.9
217139.0,1.5
217140.0,8.5
217141.0,1.2
217142.0,3.2
217143.0,8.5
217144.0,4.4
217145.0,3.5
217146.0,1.5
217147.0,2.4
217148.0,8.0
217149.0,2.4
217150.0,3.9
217151.0,1.2
217152.0,3.2
217153.0,2.4
217154.0,2.4
217155.0,1.2
217156.0,7.5
217157.0,6.5
217158.0,1.2
217159.0,1.2
217160.0,2.4
217161.0,4.5
217162.0,0.9
217163.0,3.0
217164.0,0.9
217165.0,2.4
217166.0,0.9
217167.0,2.4
217168.0,0.9
217169.0,2.4
217170.0,1.2
217171.0,2.2
217172.0,1.5
217173.0,1.15
217174.0,6.4
217175.0,1.2
217176.0,5.0
217177.0,1.2
217178.0,2.9
217179.0,6.699999999999999
217180.0,10.1
217181.0,2.4
217182.0,0.6
217183.0,6.0
217184.0,4.8
217185.0,2.4
217187.0,2.4
217188.0,3.0
217189.0,6.6
217190.0,4.5
217191.0,2.4
217192.0,2.4
217193.0,1.2
217194.0,6.5
217195.0,6.75
217196.0,2.0
217197.0,6.25
217198.0,6.5
217200.0,3.6
217201.0,4.5
217203.0,2.4
217204.0,2.4
217205.0,7.8
217206.0,2.4
217207.0,1.2
217208.0,2.4
217209.0,1.2
217210.0,1.5
217211.0,0.9
217212.0,6.6
217213.0,1.2
217214.0,1.8
217215.0,1.2
217216.0,1.2
217217.0,3.1500000000000004
217218.0,3.9
217219.0,2.5999999999999996
217220.0,1.1
217221.0,1.4
217222.0,1.2
217223.0,2.1
217224.0,6.0
217225.0,1.2
217226.0,2.4
217227.0,1.2
217228.0,7.6000000000000005
217229.0,10.2
217230.0,1.05
217231.0,1.2
217232.0,1.2
217233.0,3.0
217234.0,4.4
217235.0,4.8
217236.0,2.4
217237.0,6.2
217238.0,1.2
217240.0,1.2
217241.0,1.2
217242.0,3.5999999999999996
217243.0,4.2
217245.0,1.2
217246.0,2.1
217247.0,7.199999999999999
217248.0,2.05
217249.0,7.5
217250.0,4.5
217251.0,2.3
217252.0,12.8
217253.0,2.1
217254.0,14.0
217255.0,2.4
217256.0,4.6
217257.0,1.05
217258.0,3.4000000000000004
217259.0,1.2
217260.0,3.0500000000000003
217261.0,1.2
217262.0,1.1
217263.0,4.6000000000000005
217264.0,1.2
217265.0,1.05
217266.0,2.6
217267.0,4.8
217268.0,5.4
217269.0,8.4
217270.0,1.2
217271.0,0.9
217272.0,5.4
217273.0,2.15
217274.0,5.6
217275.0,17.1
217276.0,2.4
217277.0,0.9
217279.0,4.699999999999999
217280.0,6.300000000000001
217281.0,1.2
217282.0,3.7
217283.0,2.2
217284.0,1.7999999999999998
217285.0,18.9
217286.0,3.4000000000000004
217287.0,7.4
217288.0,4.2
217289.0,4.65
217290.0,3.5999999999999996
217291.0,1.2
217292.0,4.2
217293.0,6.6
217294.0,1.25
217295.0,3.8
217296.0,1.2
217297.0,2.4
217298.0,3.5999999999999996
217299.0,1.2
217300.0,5.75
217301.0,9.2
217303.0,2.45
217304.0,2.7
217305.0,2.3
217306.0,1.15
217307.0,1.2
217308.0,1.7999999999999998
217309.0,2.4
217310.0,3.0
217311.0,5.8
217312.0,3.5999999999999996
217313.0,4.2
217314.0,12.8
217315.0,1.1
217316.0,4.3500000000000005
217317.0,1.05
217318.0,2.4
217319.0,1.05
217320.0,1.8
217321.0,3.0
217322.0,1.2
217323.0,1.9500000000000002
217324.0,1.9500000000000002
217325.0,1.5
217326.0,0.45
217327.0,8.0
217328.0,5.0
217329.0,3.8
217330.0,2.4
217331.0,1.2
217332.0,1.2
217333.0,1.2
217334.0,1.2
217335.0,6.0
217336.0,1.2
217337.0,1.8
217338.0,2.4
217339.0,3.25
217340.0,3.0
217341.0,2.4
217342.0,7.1
217343.0,0.9
217344.0,2.4
217345.0,4.4
217346.0,1.5
217347.0,4.5
217348.0,11.2
217349.0,1.05
217350.0,1.5
217351.0,3.8999999999999995
217352.0,1.05
217353.0,1.2
217354.0,3.0
217355.0,1.5
217356.0,1.2
217357.0,2.4
217358.0,13.0
217359.0,5.9
217360.0,2.4
217361.0,5.7
217362.0,1.2
217363.0,1.2
217364.0,2.25
217365.0,13.6
217366.0,2.4
217367.0,7.2
217368.0,4.8
217369.0,0.9
217370.0,0.9
217371.0,6.5
217372.0,2.4
217373.0,5.6
217374.0,3.6
217375.0,1.25
217376.0,2.5
217377.0,6.5
217378.0,1.2
217379.0,13.0
217380.0,15.5
217381.0,0.9
217382.0,7.6
217383.0,9.7
217384.0,6.5
217385.0,1.8
217386.0,1.2
217387.0,6.25
217388.0,1.2
217389.0,8.3
217390.0,3.8
217391.0,2.4
217392.0,1.4
217393.0,1.05
217394.0,4.8
217395.0,2.4
217396.0,24.6
217397.0,8.9
217398.0,2.4
217399.0,1.8
217400.0,2.7
217401.0,1.2
217402.0,2.4
217405.0,0.9
217406.0,3.5999999999999996
217407.0,0.9
217408.0,6.5
217409.0,6.5
217410.0,6.5
217411.0,6.0
217412.0,1.2
217413.0,7.0
217414.0,8.5
217415.0,7.7
217416.0,2.4
217417.0,8.5
217418.0,3.7
217419.0,18.0
217422.0,1.2
217423.0,5.5
217424.0,8.0
217425.0,2.5
217426.0,1.2
217427.0,1.2
217428.0,5.2
217429.0,2.4
217430.0,1.2
217431.0,3.3
217432.0,3.5999999999999996
217433.0,1.2
217434.0,9.6
217435.0,1.05
217436.0,1.05
217437.0,2.4
217438.0,17.2
217439.0,4.8
217440.0,2.5
217441.0,1.6
217442.0,1.2
217443.0,1.2
217444.0,1.2
217445.0,3.5999999999999996
217447.0,3.5999999999999996
217448.0,2.0
217449.0,3.0
217450.0,5.2
217451.0,0.45
217452.0,1.2
217453.0,11.9
217454.0,1.2
217455.0,2.4
217456.0,2.9
217457.0,1.5
217458.0,1.25
217459.0,1.2
217460.0,4.2
217461.0,1.2
217462.0,18.6
217463.0,3.5999999999999996
217464.0,27.95
217466.0,3.1500000000000004
217467.0,2.1
217468.0,7.8
217469.0,3.1
217470.0,6.85
217471.0,4.699999999999999
217472.0,2.4
217473.0,5.9
217474.0,3.85
217475.0,10.2
217476.0,1.2
217477.0,3.7
217478.0,14.200000000000001
217479.0,6.9
217480.0,5.8
217481.0,4.4
217482.0,3.5999999999999996
217483.0,4.5
217484.0,4.85
217485.0,2.0
217486.0,1.2
217487.0,1.05
217488.0,3.1
217489.0,1.15
217490.0,4.0
217491.0,7.1
217492.0,0.9
217493.0,5.7
217494.0,2.4
217495.0,3.0
217496.0,6.6
217497.0,2.4
217498.0,1.2
217499.0,3.9
217500.0,2.3
217501.0,6.1
217502.0,10.4
217503.0,1.2
217504.0,1.5
217505.0,7.9
217506.0,4.4
217507.0,1.2
217508.0,7.700000000000001
217509.0,0.9
217510.0,7.3
217511.0,6.7
217512.0,6.0
217513.0,13.25
217514.0,16.0
217515.0,3.5999999999999996
217516.0,1.2
217517.0,1.05
217518.0,1.2
217519.0,2.4
217520.0,2.4
217521.0,7.4
217522.0,6.0
217523.0,6.1
217524.0,7.6
217525.0,4.4
217526.0,2.0
217527.0,15.0
217528.0,1.05
217529.0,6.3
217530.0,2.4
217531.0,6.0
217532.0,1.15
217533.0,2.4
217534.0,2.4
217535.0,2.1
217536.0,1.9500000000000002
217537.0,2.4
217538.0,2.2
217539.0,0.9
217540.0,2.7
217541.0,5.1
217542.0,31.75
217543.0,5.8
217544.0,6.5
217545.0,6.9
217546.0,3.8
217547.0,1.2
217548.0,1.2
217549.0,9.2
217550.0,14.3
217551.0,1.2
217552.0,3.0
217553.0,7.2
217554.0,2.1
217555.0,18.9
217556.0,13.6
217557.0,4.2
217558.0,3.7
217559.0,3.4000000000000004
217560.0,1.05
217561.0,4.5
217562.0,3.8
217563.0,2.1
217564.0,2.7
217565.0,4.95
217566.0,2.4
217567.0,1.2
217568.0,5.1
217569.0,7.3
217570.0,8.0
217571.0,1.2
217572.0,3.2
217573.0,2.0
217574.0,1.8
217575.0,3.9
217576.0,2.4
217577.0,1.5
217578.0,11.1
217579.0,1.05
217580.0,3.6
217581.0,4.3
217582.0,5.2
217583.0,2.4
217584.0,1.65
217585.0,0.9
217586.0,3.5999999999999996
217587.0,3.5999999999999996
217588.0,16.0
217589.0,1.2
217590.0,1.25
217591.0,3.5999999999999996
217592.0,2.4
217593.0,4.0
217594.0,3.5999999999999996
217595.0,1.1
217596.0,10.8
217597.0,2.4
217598.0,2.6
217599.0,1.2
217600.0,1.2
217601.0,6.5
217602.0,27.1
217603.0,2.4
217604.0,3.1500000000000004
217605.0,2.4
217606.0,34.8
217607.0,1.05
217608.0,2.4
217609.0,2.4
217610.0,9.8
217611.0,2.4
217612.0,5.2
217613.0,1.05
217614.0,5.2
217615.0,1.2
217616.0,1.2
217617.0,3.65
217618.0,1.2
217619.0,2.4
217620.0,2.3
217621.0,2.45
217622.0,3.5999999999999996
217623.0,5.1
217624.0,2.4
217625.0,2.7
217626.0,1.2
217627.0,3.0
217628.0,1.3
217629.0,9.5
217630.0,2.1
217631.0,26.7
217632.0,1.2
217633.0,6.4
217634.0,1.2
217635.0,7.5
217636.0,1.8
217637.0,2.1
217638.0,1.2
217639.0,6.0
217640.0,3.3
217641.0,1.2
217642.0,3.4
217643.0,10.4
217644.0,1.2
217645.0,2.4
